Intercept,VSS,VES,VCV
0.085715091465597,-0.120244149997232,-0.105175550646634,-0.123868238153794
0.0721122017423047,-0.118034852620445,-0.118378678479985,-0.125693348661334
0.0762216407257759,-0.117539450231191,-0.115251096208355,-0.12831204256052
0.0812167292823119,-0.11559682193394,-0.115459167076458,-0.128275949710038
0.0822016102730548,-0.110896800496517,-0.118977489603666,-0.127804060183215
0.0889609341627087,-0.118291979529214,-0.106596879193581,-0.129976062110509
0.0829770790944429,-0.11956967127353,-0.108943737797544,-0.123952242316888
0.0767759607742187,-0.116902301744893,-0.117551270685976,-0.128585057423086
0.0889370203649296,-0.118371426176109,-0.104058280010193,-0.121067708003647
0.0814423484895978,-0.121049823000252,-0.105446232515113,-0.119313855620173
0.0821489264984804,-0.112708392002376,-0.11773105598073,-0.127216370804084
0.0793364710850416,-0.116709383884567,-0.113405063493762,-0.123918891607105
0.0892807157862116,-0.121075297561403,-0.101110406373212,-0.12027844143854
0.0909249781328423,-0.12442949489127,-0.0988475997493803,-0.124392291546429
0.0750452603002722,-0.115995518564256,-0.117850452299843,-0.126173198769482
0.0771895978724634,-0.118599250705218,-0.111682081846297,-0.125512660933758
0.082652307859429,-0.114997780134713,-0.114675150653915,-0.127533481689344
0.0812435487186106,-0.112705149279122,-0.115475289849591,-0.1251287616114
0.0807767070764681,-0.114252911425186,-0.119956773449696,-0.130055160073372
0.0727813098952853,-0.113993292800419,-0.127152747410413,-0.132383936945749
0.0712690110380561,-0.116938714929008,-0.118793717646632,-0.12416962192736
0.0753426693739649,-0.117670459631126,-0.117142764626774,-0.127354207490785
0.0756132755663816,-0.122356204275428,-0.106181075356051,-0.124090809530935
0.0876542044216508,-0.113643420412224,-0.109811065422716,-0.12472102136508
0.0825474056911433,-0.115327106475076,-0.113962389746263,-0.127070297855502
0.0806752165747709,-0.117384536766469,-0.112092809845941,-0.126521644309899
0.0935617816203352,-0.120195978987077,-0.102649617249719,-0.12198423647663
0.0821540736940004,-0.11669672633382,-0.111628208328642,-0.125529133681908
0.078525708352568,-0.111692434701938,-0.121125757662264,-0.126633627567688
0.0815441099345316,-0.122014855281111,-0.104953276317905,-0.122862520034069
0.0835745451095496,-0.118659728215313,-0.106191793569133,-0.122880407386264
0.0817186198183217,-0.118009649313994,-0.109387107932027,-0.12406357619802
0.0806472752075942,-0.115636820335006,-0.117516425121764,-0.129411217167081
0.0654940165737899,-0.112840815107893,-0.126999692178922,-0.127546061114912
0.0808140980706135,-0.114536814448307,-0.11507327181176,-0.123236393126937
0.0769157402354734,-0.115255009570966,-0.122965586852067,-0.129954103328708
0.0809999009819739,-0.114431170137443,-0.116620088502228,-0.128523521909812
0.0817724270054239,-0.121072504962738,-0.1074937828555,-0.124034229433823
0.0839273816696843,-0.121854364606214,-0.102958837373626,-0.119931291576524
0.0781822920878957,-0.115049584133154,-0.11892799623144,-0.128109563638761
0.0835478404009048,-0.121646223087021,-0.107763868293143,-0.124368780420538
0.0768985714329054,-0.114038132208749,-0.12028980531088,-0.130201821252222
0.0817870495423678,-0.118034884714233,-0.115644140933104,-0.132310736831468
