Intercept,VSS,VES,VCV
0.84088880450172,0.098151530168941,0.195544367925441,-0.0372772082680602
0.838226517461427,0.10045035848852,0.191534807599764,-0.0371055972947705
0.840901088829421,0.0948940106391896,0.203302675975356,-0.0299586843006731
0.838532684072979,0.0998659492128611,0.196347340410018,-0.033690542379661
0.834035440289262,0.100432579235945,0.189355935231403,-0.0379942247793339
0.842506966748239,0.100142690604625,0.193816438012255,-0.0348430004073096
0.84048647995916,0.0964898959864574,0.197911551790201,-0.0369181153685872
0.831857208200215,0.102434343720066,0.186054833303549,-0.0395699051045168
0.83933360764855,0.0954780822473998,0.197822558382497,-0.0355969907509433
0.849714409132238,0.091860963323606,0.208023883515575,-0.0325866807340448
0.839021811583652,0.0962953369411474,0.197462107819126,-0.0332474424774953
0.842766766492412,0.0946165749109994,0.203577123147849,-0.0335812298799577
0.83917229212652,0.0946018446094217,0.200203205484785,-0.0357737966153736
0.836178673822685,0.099608284839843,0.191741499927386,-0.034790176877991
0.833340418375311,0.095271907137381,0.199910532341892,-0.0332306445234561
0.85177860382449,0.0923195953314463,0.211377968201488,-0.0325606455938819
0.835064696602805,0.100628752682549,0.188660656517465,-0.0364754916423355
0.847078991539705,0.0949686257295187,0.20303861860829,-0.0341171732746841
0.837175910886666,0.0970199172775968,0.193640545388727,-0.0379972845143569
0.844962824720433,0.0969770714128995,0.201472396590132,-0.034054651829389
0.842455928238984,0.0963083424926388,0.202785744072403,-0.0340848872206138
0.846688812914162,0.0966358225539544,0.201660873599571,-0.0338316822612698
0.840239953485683,0.0978973852226279,0.194470291420534,-0.0394846871037408
0.849401719413374,0.0963519881480412,0.200572937588469,-0.0380479361918565
0.840879993548556,0.0961899173946418,0.200803776819524,-0.0307913921808806
0.837172205311472,0.102228049960313,0.189324177750358,-0.0378611055058675
0.837468920057885,0.102627645239851,0.187653921094188,-0.037731084495493
0.831553119749995,0.100856056187546,0.190161661294589,-0.0371201807949925
0.84433600321882,0.098279370213346,0.199048156703739,-0.0397751153136302
0.84186992034033,0.0969707700558017,0.198171783394856,-0.0348665223297925
0.838771691150348,0.101037476512784,0.191689195767622,-0.0382700288040448
0.832786099756676,0.100171358258781,0.187140808097558,-0.0421746238279983
0.841048589334158,0.0962422320728466,0.197391315320466,-0.0386935670240827
0.838732537818453,0.100912581345861,0.191480273570889,-0.0356708694118331
0.841475123132527,0.0968186812755779,0.199378568356821,-0.0350707443878969
0.83739825631215,0.0981747522052104,0.192994716996322,-0.0361604701436599
0.844331012060699,0.0966796122399215,0.19914244217283,-0.0353592099906848
0.829289185429189,0.0985130144517018,0.190125171160532,-0.0372061094022808
0.840355849803862,0.0939460014838791,0.2047123494802,-0.0333104837517211
0.834015010257198,0.100504784750537,0.190642801251914,-0.0368784872508328
0.832009440709941,0.0994600947018589,0.19222458228479,-0.0340561141222474
0.845299646435398,0.0963705964818383,0.203436092536624,-0.0345291917110991
0.843868848430055,0.0974539255192929,0.201644410114246,-0.0321706658787756
0.833823408736917,0.0989964709352499,0.188642813837088,-0.0388521289267088
0.842314060143532,0.0937781738222532,0.20298295668478,-0.0327894852098733
0.834265306531348,0.0962043547213505,0.195093888732306,-0.0349876798130023
0.840873341435326,0.0941517854805065,0.20067534253425,-0.0361134539524551
0.843856703689868,0.0945391111688227,0.203066368380822,-0.0337406613121402
0.84562431406309,0.095736021923997,0.204053686507721,-0.0330641354257091
0.847366550636938,0.0939132906896,0.205632099826943,-0.0313823562145329
0.837489070302227,0.0954021609442983,0.198909899070254,-0.0328943339301657
0.841684201010351,0.0976482958752171,0.198165762084814,-0.0338599894140704
0.84076235494058,0.0994682347169243,0.190377140714651,-0.0405796020730985
0.839018590574048,0.0950501027043089,0.20191633239148,-0.0311268606978946
0.832184495881104,0.0989399017103098,0.190855234199538,-0.0367700919912954
0.837852418561026,0.0962949973649942,0.19694439202955,-0.0349191344870221
0.839483145373661,0.102954602862734,0.186190826431179,-0.0393424191935942
0.846877129675862,0.0944271580922589,0.204037495962043,-0.0337227055914271
0.843741139204333,0.0987102232920614,0.197244609752399,-0.0339637047826603
0.834985027476062,0.107634141936243,0.178911704725969,-0.048058415663073
0.845361442929908,0.0936576266400852,0.204210631627249,-0.0320106510126648
0.840603975112451,0.0955597376036195,0.198791260441398,-0.033939940403818
0.832284262124026,0.0963054287339883,0.194322614026342,-0.0387380336652763
0.849456608804628,0.0966834699314778,0.20174335417014,-0.0341990254348787
0.839610339554736,0.0981283078707162,0.197382752841862,-0.0333431799067992
0.836933949260939,0.0968206471654769,0.198467235352963,-0.03336562305399
0.838043376210513,0.0984805340391518,0.195517665853983,-0.0352967617113192
0.8351113056261,0.10077596133656,0.188071539018928,-0.0418409123908563
0.8450320209696,0.0950120809337792,0.201624467535463,-0.036568652518373
0.838851129898594,0.0996679758853679,0.192369107793011,-0.0370610504191908
